TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315966930.5038622,00000000-0000-0000-0000-000000000000,AV,929.1919591799257,2367.011069645428,MIA
315966930.5038622,00000000-0000-0000-0000-000000007025,OTHERS,927.665153646858,2398.937906322896,MIA
315966930.5038622,00000000-0000-0000-0000-000000008069,OTHERS,925.1020519546004,2393.015461253021,MIA
315966930.5038622,00000000-0000-0000-0000-000000008134,AGENT,934.1345123337718,2325.3484759083576,MIA
315966930.5038622,00000000-0000-0000-0000-000000008160,OTHERS,925.4593244208947,2372.1186666327703,MIA
315966930.5038622,00000000-0000-0000-0000-000000008204,OTHERS,935.9231114436833,2298.075521911345,MIA
315966930.5038622,00000000-0000-0000-0000-000000008209,OTHERS,921.46117598454,2382.633529045218,MIA
315966930.5038622,00000000-0000-0000-0000-000000008132,OTHERS,924.8997347815816,2385.5224001679385,MIA
315966930.5038622,00000000-0000-0000-0000-000000008203,OTHERS,922.7993934526967,2380.3466560929637,MIA
315966930.5038622,00000000-0000-0000-0000-000000008216,OTHERS,930.434613021956,2333.172024246377,MIA
315966930.5038622,00000000-0000-0000-0000-000000008207,OTHERS,930.7298631024423,2329.3654163541128,MIA
315966930.5038622,00000000-0000-0000-0000-000000008201,OTHERS,941.0115962360036,2319.622393825142,MIA
315966930.5038622,00000000-0000-0000-0000-000000008179,OTHERS,929.5718190479864,2339.2912185490413,MIA
315966930.5038622,00000000-0000-0000-0000-000000008178,OTHERS,928.4537651695323,2346.9347211377485,MIA
315966930.5038622,00000000-0000-0000-0000-000000008159,OTHERS,926.0640651959774,2366.6487541148736,MIA
315966930.6073361,00000000-0000-0000-0000-000000000000,AV,929.2776056412648,2366.153194079923,MIA
315966930.6073361,00000000-0000-0000-0000-000000007025,OTHERS,927.7321300647404,2398.257213436233,MIA
315966930.6073361,00000000-0000-0000-0000-000000008069,OTHERS,925.103422498713,2393.155976796589,MIA
315966930.6073361,00000000-0000-0000-0000-000000008216,OTHERS,930.2537470678463,2333.343098648577,MIA
315966930.6073361,00000000-0000-0000-0000-000000008207,OTHERS,930.8888416307776,2329.4415299308434,MIA
315966930.6073361,00000000-0000-0000-0000-000000008160,OTHERS,925.4315170498828,2372.193108438617,MIA
315966930.6073361,00000000-0000-0000-0000-000000008178,OTHERS,928.4362497470853,2347.0781552351514,MIA
315966930.6073361,00000000-0000-0000-0000-000000008132,OTHERS,924.9076514816327,2385.522380454858,MIA
315966930.6073361,00000000-0000-0000-0000-000000008203,OTHERS,922.8255113959833,2380.3268752426284,MIA
315966930.6073361,00000000-0000-0000-0000-000000008209,OTHERS,921.4046112690613,2383.597741448834,MIA
315966930.6073361,00000000-0000-0000-0000-000000008204,OTHERS,936.3826153864404,2297.2775408187053,MIA
315966930.6073361,00000000-0000-0000-0000-000000008201,OTHERS,941.0523946796576,2319.7079986781,MIA
315966930.6073361,00000000-0000-0000-0000-000000008179,OTHERS,929.4791611143801,2339.663132159624,MIA
315966930.6073361,00000000-0000-0000-0000-000000008134,AGENT,934.2992115045092,2324.8328216007603,MIA
315966930.6073361,00000000-0000-0000-0000-000000008159,OTHERS,926.1357204586554,2366.5082234479737,MIA
315966930.7066657,00000000-0000-0000-0000-000000000000,AV,929.3381534481668,2365.2975036680978,MIA
315966930.7066657,00000000-0000-0000-0000-000000007025,OTHERS,927.7808154311057,2397.1057677318922,MIA
315966930.7066657,00000000-0000-0000-0000-000000008209,OTHERS,921.4046112690613,2383.597741448834,MIA
315966930.7066657,00000000-0000-0000-0000-000000008216,OTHERS,930.3316255585844,2333.1947893707465,MIA
315966930.7066657,00000000-0000-0000-0000-000000008207,OTHERS,930.8263623659719,2329.318128708621,MIA
315966930.7066657,00000000-0000-0000-0000-000000008178,OTHERS,928.4313057159912,2347.258444286351,MIA
315966930.7066657,00000000-0000-0000-0000-000000008204,OTHERS,936.4482358384364,2297.183932424757,MIA
315966930.7066657,00000000-0000-0000-0000-000000008201,OTHERS,941.0523946796576,2319.7079986781,MIA
315966930.7066657,00000000-0000-0000-0000-000000008179,OTHERS,929.4779850782679,2339.646656950128,MIA
315966930.7066657,00000000-0000-0000-0000-000000008134,AGENT,934.1658916894279,2323.983674392093,MIA
315966930.7066657,00000000-0000-0000-0000-000000008159,OTHERS,926.0826722046327,2366.358526239771,MIA
315966930.7066657,00000000-0000-0000-0000-000000008160,OTHERS,925.4176724448137,2372.2706320053103,MIA
315966930.7066657,00000000-0000-0000-0000-000000008203,OTHERS,922.8255113959833,2380.3268752426284,MIA
315966930.7066657,00000000-0000-0000-0000-000000008132,OTHERS,924.913448498208,2385.4905997585447,MIA
315966930.7066657,00000000-0000-0000-0000-000000008069,OTHERS,925.1919782214503,2392.5976809252065,MIA
315966930.8042633,00000000-0000-0000-0000-000000000000,AV,929.4043873499393,2364.443649626886,MIA
315966930.8042633,00000000-0000-0000-0000-000000007025,OTHERS,927.8565987636287,2396.542471573725,MIA
315966930.8042633,00000000-0000-0000-0000-000000008209,OTHERS,921.3957405890822,2384.346620985097,MIA
315966930.8042633,00000000-0000-0000-0000-000000008216,OTHERS,930.2563106031392,2333.133671522717,MIA
315966930.8042633,00000000-0000-0000-0000-000000008207,OTHERS,930.7152030347277,2329.448440680605,MIA
315966930.8042633,00000000-0000-0000-0000-000000008178,OTHERS,928.4006781791034,2347.156668710133,MIA
315966930.8042633,00000000-0000-0000-0000-000000008204,OTHERS,936.6374475696263,2296.7212194386875,MIA
315966930.8042633,00000000-0000-0000-0000-000000008201,OTHERS,940.9763259506184,2319.821883946927,MIA
315966930.8042633,00000000-0000-0000-0000-000000008179,OTHERS,929.4991669573703,2339.6574861990507,MIA
315966930.8042633,00000000-0000-0000-0000-000000008134,AGENT,934.194465678194,2323.309405311465,MIA
315966930.8042633,00000000-0000-0000-0000-000000008159,OTHERS,926.1126669267256,2366.1953096049638,MIA
315966930.8042633,00000000-0000-0000-0000-000000008160,OTHERS,925.4355487966859,2372.2763297718666,MIA
315966930.8042633,00000000-0000-0000-0000-000000008203,OTHERS,922.8603686651152,2380.3348948406965,MIA
315966930.8042633,00000000-0000-0000-0000-000000008132,OTHERS,924.9512805297513,2385.31118727437,MIA
315966930.8042633,00000000-0000-0000-0000-000000008069,OTHERS,925.2494784230015,2392.5765102904097,MIA
315966930.90148413,00000000-0000-0000-0000-000000000000,AV,929.4745608747148,2363.5876325901354,MIA
315966930.90148413,00000000-0000-0000-0000-000000007025,OTHERS,927.856097512097,2395.992506254943,MIA
315966930.90148413,00000000-0000-0000-0000-000000008069,OTHERS,925.2516241923925,2392.627327241644,MIA
315966930.90148413,00000000-0000-0000-0000-000000008216,OTHERS,930.2340594374003,2333.122942897383,MIA
315966930.90148413,00000000-0000-0000-0000-000000008207,OTHERS,930.7521020123646,2329.360322787834,MIA
315966930.90148413,00000000-0000-0000-0000-000000008221,OTHERS,950.1188585712904,2292.8843939364424,MIA
315966930.90148413,00000000-0000-0000-0000-000000008178,OTHERS,928.4914049220714,2346.907564493124,MIA
315966930.90148413,00000000-0000-0000-0000-000000008209,OTHERS,921.3957405890822,2384.346620985097,MIA
315966930.90148413,00000000-0000-0000-0000-000000008204,OTHERS,936.8436847223576,2296.428959971999,MIA
315966930.90148413,00000000-0000-0000-0000-000000008201,OTHERS,940.9763259506184,2319.821883946927,MIA
315966930.90148413,00000000-0000-0000-0000-000000008179,OTHERS,929.5720280550979,2339.1661060536044,MIA
315966930.90148413,00000000-0000-0000-0000-000000008134,AGENT,934.273128916829,2322.592239958969,MIA
315966930.90148413,00000000-0000-0000-0000-000000008159,OTHERS,926.116909762052,2366.3475412514067,MIA
315966930.90148413,00000000-0000-0000-0000-000000008160,OTHERS,925.4325475718564,2372.278491433082,MIA
315966930.90148413,00000000-0000-0000-0000-000000008203,OTHERS,922.8603686651152,2380.3348948406965,MIA
315966930.90148413,00000000-0000-0000-0000-000000008132,OTHERS,924.9588822833824,2385.309669887797,MIA
315966931.00248027,00000000-0000-0000-0000-000000000000,AV,929.5517044139467,2362.733770360703,MIA
315966931.00248027,00000000-0000-0000-0000-000000007025,OTHERS,927.8979321937103,2395.273899108648,MIA
315966931.00248027,00000000-0000-0000-0000-000000008207,OTHERS,930.7109329725903,2329.2413633038714,MIA
315966931.00248027,00000000-0000-0000-0000-000000008216,OTHERS,930.4661532606476,2333.041108265377,MIA
315966931.00248027,00000000-0000-0000-0000-000000008221,OTHERS,950.0780475308267,2292.9187458867605,MIA
315966931.00248027,00000000-0000-0000-0000-000000008209,OTHERS,921.495856591618,2384.5827319555888,MIA
315966931.00248027,00000000-0000-0000-0000-000000008204,OTHERS,938.4579863879936,2294.845852222085,MIA
315966931.00248027,00000000-0000-0000-0000-000000008201,OTHERS,940.8836076655033,2320.0042349962364,MIA
315966931.00248027,00000000-0000-0000-0000-000000008179,OTHERS,929.5121093570508,2339.255494899615,MIA
315966931.00248027,00000000-0000-0000-0000-000000008134,AGENT,934.1839978498095,2321.571015628338,MIA
315966931.00248027,00000000-0000-0000-0000-000000008178,OTHERS,928.5260360609157,2346.8090278482073,MIA
315966931.00248027,00000000-0000-0000-0000-000000008159,OTHERS,926.163930839644,2366.0244973503595,MIA
315966931.00248027,00000000-0000-0000-0000-000000008160,OTHERS,925.4197542136528,2372.3113537596437,MIA
315966931.00248027,00000000-0000-0000-0000-000000008203,OTHERS,922.8356904076436,2380.326793627839,MIA
315966931.00248027,00000000-0000-0000-0000-000000008132,OTHERS,924.918759559686,2385.5592358605863,MIA
315966931.00248027,00000000-0000-0000-0000-000000008069,OTHERS,925.2426434706633,2392.481020198902,MIA
315966931.10311675,00000000-0000-0000-0000-000000000000,AV,929.6329158040393,2361.8812643201322,MIA
315966931.10311675,00000000-0000-0000-0000-000000007025,OTHERS,927.9746761811753,2394.412925719993,MIA
315966931.10311675,00000000-0000-0000-0000-000000008069,OTHERS,925.2741110705116,2392.577167789917,MIA
315966931.10311675,00000000-0000-0000-0000-000000008216,OTHERS,930.1797004643146,2333.175384739431,MIA
315966931.10311675,00000000-0000-0000-0000-000000008207,OTHERS,930.7522437944192,2329.275130928151,MIA
315966931.10311675,00000000-0000-0000-0000-000000008221,OTHERS,950.3320650104912,2292.821780915737,MIA
315966931.10311675,00000000-0000-0000-0000-000000008209,OTHERS,921.4932214507944,2384.750853186201,MIA
315966931.10311675,00000000-0000-0000-0000-000000008204,OTHERS,937.8725417372867,2295.1148053140687,MIA
315966931.10311675,00000000-0000-0000-0000-000000008201,OTHERS,940.9838808196724,2320.0270375526616,MIA
315966931.10311675,00000000-0000-0000-0000-000000008179,OTHERS,929.5135616307924,2339.529850241181,MIA
315966931.10311675,00000000-0000-0000-0000-000000008134,AGENT,934.1617275401013,2321.178905863758,MIA
315966931.10311675,00000000-0000-0000-0000-000000008178,OTHERS,928.524826586183,2346.807989650492,MIA
315966931.10311675,00000000-0000-0000-0000-000000008159,OTHERS,926.1647774081742,2366.045568151458,MIA
315966931.10311675,00000000-0000-0000-0000-000000008160,OTHERS,925.4420504728723,2372.379317635243,MIA
315966931.10311675,00000000-0000-0000-0000-000000008203,OTHERS,922.8474217786024,2380.3338859615924,MIA
315966931.10311675,00000000-0000-0000-0000-000000008132,OTHERS,924.897114602763,2385.497760707196,MIA
315966931.20117986,00000000-0000-0000-0000-000000000000,AV,929.7181666194156,2361.03369091664,MIA
