TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315977105.39355385,00000000-0000-0000-0000-000000000000,AV,734.3999405573686,1721.986230383898,MIA
315977105.39355385,00000000-0000-0000-0000-000000085725,AGENT,737.2717028670744,1713.0609289055812,MIA
315977105.39355385,00000000-0000-0000-0000-000000085826,OTHERS,734.5009240754822,1677.704927399564,MIA
315977105.39355385,00000000-0000-0000-0000-000000085652,OTHERS,735.2980099332474,1704.145298221431,MIA
315977105.39355385,00000000-0000-0000-0000-000000085890,OTHERS,732.9606423982268,1700.1818900998624,MIA
315977105.39355385,00000000-0000-0000-0000-000000085934,OTHERS,737.9903030076384,1724.3549222826548,MIA
315977105.39355385,00000000-0000-0000-0000-000000086016,OTHERS,704.6639819776456,1716.366017352755,MIA
315977105.39355385,00000000-0000-0000-0000-000000086345,OTHERS,746.3554588513623,1746.279685800791,MIA
315977105.39355385,00000000-0000-0000-0000-000000086349,OTHERS,748.4719133844721,1739.9120091689954,MIA
315977105.39355385,00000000-0000-0000-0000-000000086071,OTHERS,734.8335914254228,1728.805287477075,MIA
315977105.39355385,00000000-0000-0000-0000-000000086372,OTHERS,754.3299993372854,1700.137900867294,MIA
315977105.39355385,00000000-0000-0000-0000-000000085714,OTHERS,734.7249007035066,1679.4443824429654,MIA
315977105.39355385,00000000-0000-0000-0000-000000086365,OTHERS,703.1984016609211,1716.1674854700532,MIA
315977105.39355385,00000000-0000-0000-0000-000000085621,OTHERS,736.6709766553821,1696.3559401376858,MIA
315977105.39355385,00000000-0000-0000-0000-000000086360,OTHERS,742.3097736541928,1680.5661801621484,MIA
315977105.39355385,00000000-0000-0000-0000-000000085995,OTHERS,738.4126944996212,1732.8218112479087,MIA
315977105.39355385,00000000-0000-0000-0000-000000086288,OTHERS,698.7190197074492,1715.2680810686954,MIA
315977105.39355385,00000000-0000-0000-0000-000000086370,OTHERS,742.3974039921749,1668.724805679413,MIA
315977105.39355385,00000000-0000-0000-0000-000000086361,OTHERS,744.3357325149997,1720.6483820607718,MIA
315977105.39355385,00000000-0000-0000-0000-000000086352,OTHERS,756.2919954188312,1717.0990498453214,MIA
315977105.39355385,00000000-0000-0000-0000-000000086292,OTHERS,699.5501528949749,1717.194849719987,MIA
315977105.39355385,00000000-0000-0000-0000-000000086359,OTHERS,756.2607303740652,1731.240236329012,MIA
315977105.39355385,00000000-0000-0000-0000-000000086354,OTHERS,756.3151232269316,1720.602855361265,MIA
315977105.6042686,00000000-0000-0000-0000-000000000000,AV,734.4041832870952,1721.6658007489575,MIA
315977105.6042686,00000000-0000-0000-0000-000000085725,AGENT,737.2419166307062,1712.1584931561983,MIA
315977105.6042686,00000000-0000-0000-0000-000000085826,OTHERS,734.4801718444272,1676.0649242640266,MIA
315977105.6042686,00000000-0000-0000-0000-000000085652,OTHERS,735.3514892900032,1703.1457841454028,MIA
315977105.6042686,00000000-0000-0000-0000-000000085890,OTHERS,732.886033882787,1700.188581351098,MIA
315977105.6042686,00000000-0000-0000-0000-000000085934,OTHERS,737.9681300668707,1723.9218264923093,MIA
315977105.6042686,00000000-0000-0000-0000-000000086376,OTHERS,754.790586663716,1707.9412131871259,MIA
315977105.6042686,00000000-0000-0000-0000-000000086016,OTHERS,704.7429769207291,1716.3108125125657,MIA
315977105.6042686,00000000-0000-0000-0000-000000086345,OTHERS,746.3554588506302,1746.279685797704,MIA
315977105.6042686,00000000-0000-0000-0000-000000086372,OTHERS,754.3076362019575,1700.1496774804957,MIA
315977105.6042686,00000000-0000-0000-0000-000000086071,OTHERS,734.8253710800508,1728.574401465667,MIA
315977105.6042686,00000000-0000-0000-0000-000000085995,OTHERS,738.3862478038969,1732.51633676125,MIA
315977105.6042686,00000000-0000-0000-0000-000000086288,OTHERS,698.7234875476579,1715.2996302793792,MIA
315977105.6042686,00000000-0000-0000-0000-000000086370,OTHERS,742.392918065622,1670.7227834498026,MIA
315977105.6042686,00000000-0000-0000-0000-000000086361,OTHERS,744.7474436705421,1723.592667668552,MIA
315977105.6042686,00000000-0000-0000-0000-000000086292,OTHERS,698.856021586727,1717.2315390911701,MIA
315977105.6042686,00000000-0000-0000-0000-000000085714,OTHERS,734.5591523128862,1677.7651343207324,MIA
315977105.6042686,00000000-0000-0000-0000-000000086365,OTHERS,703.1349892383647,1716.3130937815063,MIA
315977105.6042686,00000000-0000-0000-0000-000000085621,OTHERS,736.7142475605917,1695.1381477216778,MIA
