TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315969550.5206078,00000000-0000-0000-0000-000000000000,AV,305.1787680690918,3468.1186102665038,MIA
315969550.5206078,00000000-0000-0000-0000-000000039721,OTHERS,280.7879105977109,3476.0406253061187,MIA
315969550.5206078,00000000-0000-0000-0000-000000039652,OTHERS,294.06435817194193,3444.9509999763427,MIA
315969550.5206078,00000000-0000-0000-0000-000000039587,OTHERS,300.7224288786393,3434.210235560531,MIA
315969550.5206078,00000000-0000-0000-0000-000000039736,OTHERS,307.43081524974406,3514.5202263772053,MIA
315969550.5206078,00000000-0000-0000-0000-000000039363,OTHERS,310.5368099084933,3505.3884156341724,MIA
315969550.5206078,00000000-0000-0000-0000-000000039594,OTHERS,287.71949528503507,3412.9638069381513,MIA
315969550.5206078,00000000-0000-0000-0000-000000039612,OTHERS,295.091943144999,3451.5904854444957,MIA
315969550.5206078,00000000-0000-0000-0000-000000039624,OTHERS,313.3800940889929,3498.3317117806127,MIA
315969550.5206078,00000000-0000-0000-0000-000000039725,OTHERS,309.1933341019452,3517.9828464580664,MIA
315969550.5206078,00000000-0000-0000-0000-000000039517,OTHERS,298.3712318023371,3422.031216674993,MIA
315969550.5206078,00000000-0000-0000-0000-000000039749,OTHERS,301.9941037211334,3440.6280188421833,MIA
315969550.5206078,00000000-0000-0000-0000-000000039680,OTHERS,312.44313668248805,3488.152621594812,MIA
315969550.5206078,00000000-0000-0000-0000-000000039743,OTHERS,321.90010806359174,3554.8226308095172,MIA
315969550.5206078,00000000-0000-0000-0000-000000039740,OTHERS,307.73840568445615,3513.06773079511,MIA
315969550.5206078,00000000-0000-0000-0000-000000039590,OTHERS,291.6327425012082,3433.015268905015,MIA
315969550.5206078,00000000-0000-0000-0000-000000039648,OTHERS,303.88519910803865,3446.2843758921476,MIA
315969550.5206078,00000000-0000-0000-0000-000000039729,OTHERS,274.53568302521387,3475.770606958683,MIA
315969550.5206078,00000000-0000-0000-0000-000000039686,AGENT,306.48109825682474,3489.5776306982843,MIA
315969550.5206078,00000000-0000-0000-0000-000000039737,OTHERS,304.96110027016886,3500.5196013000373,MIA
315969550.5206078,00000000-0000-0000-0000-000000039623,OTHERS,292.56836706303983,3438.7317239384192,MIA
315969550.5206078,00000000-0000-0000-0000-000000039732,OTHERS,268.9137902546951,3475.6361902664394,MIA
315969550.5206078,00000000-0000-0000-0000-000000039738,OTHERS,230.19899246434625,3474.346977944189,MIA
315969550.5206078,00000000-0000-0000-0000-000000039677,OTHERS,305.2878014780697,3453.657884105224,MIA
315969550.6223203,00000000-0000-0000-0000-000000000000,AV,305.26848561484627,3468.5700346062144,MIA
