TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315977201.853419,00000000-0000-0000-0000-000000000000,AV,563.8201131942415,2339.899670382695,MIA
315977201.853419,00000000-0000-0000-0000-000000068431,AGENT,562.0241471116736,2284.314625293881,MIA
315977201.853419,00000000-0000-0000-0000-000000068680,OTHERS,566.6483418197281,2424.2851570259313,MIA
315977201.853419,00000000-0000-0000-0000-000000068728,OTHERS,556.805987321873,2349.7956053534394,MIA
315977201.853419,00000000-0000-0000-0000-000000068729,OTHERS,549.4379791535273,2354.6874526134657,MIA
315977201.853419,00000000-0000-0000-0000-000000068756,OTHERS,572.9160134685243,2402.0372725092857,MIA
315977201.853419,00000000-0000-0000-0000-000000068798,OTHERS,563.0029497139043,2365.6527628733315,MIA
315977201.853419,00000000-0000-0000-0000-000000068835,OTHERS,549.3716136709744,2351.104126807882,MIA
315977201.853419,00000000-0000-0000-0000-000000068874,OTHERS,585.5790961732267,2326.9429427793234,MIA
315977201.853419,00000000-0000-0000-0000-000000068870,OTHERS,577.5038982925952,2318.72208172224,MIA
315977201.853419,00000000-0000-0000-0000-000000068912,OTHERS,572.0296808418509,2283.1682802155538,MIA
315977201.853419,00000000-0000-0000-0000-000000068878,OTHERS,580.7477854621811,2313.005915195672,MIA
315977201.853419,00000000-0000-0000-0000-000000068909,OTHERS,568.5478550880732,2266.8391736570543,MIA
315977201.853419,00000000-0000-0000-0000-000000068877,OTHERS,568.0387492674547,2299.511362147182,MIA
315977201.853419,00000000-0000-0000-0000-000000068893,OTHERS,540.292024050442,2353.163649160138,MIA
315977201.853419,00000000-0000-0000-0000-000000068689,OTHERS,564.3490725607413,2253.7793029946492,MIA
315977201.853419,00000000-0000-0000-0000-000000068882,OTHERS,568.3323124524642,2301.0054563306007,MIA
315977201.853419,00000000-0000-0000-0000-000000068856,OTHERS,567.3552659090498,2323.583470787337,MIA
315977201.853419,00000000-0000-0000-0000-000000068891,OTHERS,569.7897936076198,2197.923462524487,MIA
